,CONTROL,ADM_RATE,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,NPT4_PUB,NPT4_PRIV,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_API,UGDS_API,OPEID,INSTNM,CITY,STABBR,INSTURL,HIGHDEG,LATITUDE,LONGITUDE
3649,1,,,,,,,,4616.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933,0.2333,0.0,0.0467,0.1867,0.1733,0.0,210.0,0.8381,0.081,0.019,0.019,0.0048,0.0,0.0143,0.0,0.0238,,,,535700,Tennessee College of Applied Technology-Crump,Crump,TN,www.tcatcrump.edu,1,35.2215,-88.3192
3650,1,1.0,380.0,510.0,390.0,550.0,,,5011.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0611,0.0,0.0036,0.0,0.0899,0.0,0.0374,0.018,0.0,0.3336,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0101,0.0,0.0,0.0,0.0208,0.0,0.0,0.0194,0.2451,0.1474,0.0,10217.0,0.2867,0.6081,0.0383,0.0226,0.0021,0.0013,0.0254,0.0111,0.0045,,,,1043900,Southwest Tennessee Community College,Memphis,TN,www.southwest.tn.edu,2,35.1376,-90.0365
3651,1,,,,,,,,7117.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0,0.0,0.0,0.0424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3061,0.1515,0.0818,0.0,0.1758,0.1273,0.0,436.0,0.8509,0.0849,0.0413,0.0046,0.0069,0.0,0.0115,0.0,0.0,,,,537900,Tennessee College of Applied Technology-Shelbyville,Shelbyville,TN,www.tcatshelbyville.edu,1,35.4912,-86.4173
3652,2,0.6027,580.0,670.0,560.0,650.0,570.0,670.0,,19102.0,0.0,0.0967,0.0,0.0453,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,0.0544,0.0,0.0,0.1299,0.0,0.0,0.1299,0.0181,0.0,0.1027,0.0,0.0181,0.0,0.0332,0.0,0.0363,0.0,0.0,0.1782,0.0,0.0,0.0,0.0,0.0453,0.0,0.0,0.1027,1599.0,0.8268,0.0482,0.04,0.0194,0.0,0.0006,0.0394,0.0256,0.0,,,,353400,Sewanee-The University of the South,Sewanee,TN,www.sewanee.edu,4,35.2044,-85.9178
3653,1,,,,,,,,6250.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2149,0.124,0.0,0.0,0.2562,0.2645,0.0,322.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,971000,Tennessee College of Applied Technology-Oneida-Huntsville,Huntsville,TN,www.tcatoneida.edu,1,36.4085,-84.5304
3654,1,,,,,,,,8188.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.0,0.0,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219,0.3443,0.1093,0.0,0.0,0.2842,0.1202,0.0,270.0,0.9556,0.0037,0.0296,0.0037,0.0037,0.0,0.0037,0.0,0.0,,,,402600,Tennessee College of Applied Technology-Crossville,Crossville,TN,www.tcatcrossville.edu,1,35.9466,-85.0391
3655,1,,,,,,,,9412.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.2699,0.1411,0.0,0.0,0.3006,0.2699,0.0,188.0,0.9255,0.0266,0.0319,0.0,0.0053,0.0,0.0106,0.0,0.0,,,,530700,Tennessee College of Applied Technology-McMinnville,McMinnville,TN,www.tcatmcminnville.edu,1,35.6998,-85.7428
3656,1,,,,,,,,7607.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379,0.1944,0.2172,0.0808,0.0,0.2247,0.1894,0.0,425.0,0.7365,0.2306,0.0165,0.0024,0.0,0.0,0.0118,0.0,0.0024,,,,535400,Tennessee College of Applied Technology-Jackson,Jackson,TN,www.tcatjackson.edu,1,35.6116,-88.9125
3657,1,,,,,,,,5330.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1725,0.0625,0.09,0.0,0.545,0.0525,0.0,760.0,0.7408,0.1724,0.0237,0.0118,0.0026,0.0026,0.0395,0.0,0.0066,,,,402500,Tennessee College of Applied Technology-Knoxville,Knoxville,TN,www.tcatknoxville.edu/,1,35.9572,-83.9642
3658,1,,,,,,,,11925.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.3302,0.283,0.0,0.0,0.1321,0.2358,0.0,184.0,0.4565,0.5163,0.0,0.0,0.0054,0.0,0.0217,0.0,0.0,,,,2092800,Tennessee College of Applied Technology-Whiteville,Whiteville,TN,www.tcatwhiteville.edu,1,35.3529,-89.1239
3659,1,,,,,,,,8601.0,,0.0,0.0,0.0,0.0,0.0,0.0724,0.0806,0.0141,0.0205,0.0,0.0806,0.0,0.0109,0.0164,0.0,0.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,0.0328,0.159,0.0,8776.0,0.8128,0.0852,0.0376,0.0165,0.0042,0.0013,0.0291,0.0117,0.0016,,,,1269300,Pellissippi State Community College,Knoxville,TN,www.pstcc.edu/,2,35.9483,-84.1665
3660,2,0.3826,470.0,600.0,450.0,580.0,460.0,590.0,,18668.0,0.0,0.0,0.0,0.0036,0.0413,0.0,0.0197,0.0,0.0539,0.0036,0.0036,0.018,0.0126,0.0,0.0215,0.009,0.0,0.0969,0.009,0.0,0.0018,0.0287,0.0126,0.0431,0.0108,0.0,0.0162,0.0,0.0269,0.0036,0.0018,0.0072,0.0,0.0,0.0503,0.4093,0.0844,0.0108,2693.0,0.5106,0.1129,0.2024,0.0709,0.0052,0.0063,0.0301,0.055,0.0067,,,,351800,Southern Adventist University,Collegedale,TN,www.southern.edu,4,35.0491,-85.0509
3661,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351700,Southern College of Optometry,Memphis,TN,www.sco.edu,4,35.1383,-90.0199
3662,2,0.713,430.0,510.0,450.0,540.0,,,,12576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0386,0.0035,0.0,0.0175,0.0211,0.0,0.0877,0.0877,0.0,0.007,0.007,0.0,0.0281,0.0316,0.0211,0.0,0.0,0.0,0.0,0.0,0.007,0.2842,0.3088,0.0421,1068.0,0.8202,0.0721,0.0178,0.0103,0.0009,0.0037,0.0159,0.03,0.029,,,,352500,Tennessee Wesleyan College,Athens,TN,www.twcnet.edu,3,35.4449,-84.5926
3663,1,0.7757,470.0,590.0,470.0,590.0,,,12056.0,,0.0,0.0098,0.0,0.0,0.039,0.0,0.0098,0.0,0.1152,0.0665,0.0159,0.0116,0.003,0.0098,0.0311,0.0073,0.0,0.0518,0.0073,0.0,0.0006,0.0762,0.0043,0.0,0.0299,0.0,0.0811,0.047,0.0061,0.0579,0.0,0.0,0.0,0.0,0.0274,0.0744,0.1957,0.0213,10184.0,0.7411,0.1137,0.0321,0.017,0.0024,0.001,0.0777,0.0067,0.0084,,,,352900,The University of Tennessee-Chattanooga,Chattanooga,TN,www.utc.edu,4,35.0482,-85.2998
3664,1,0.7249,520.0,640.0,520.0,650.0,,,14162.0,,0.0441,0.0103,0.0126,0.0184,0.0832,0.0,0.0072,0.0,0.0146,0.0965,0.0,0.0169,0.0252,0.0,0.0373,0.0,0.0,0.0466,0.0065,0.0,0.0027,0.0526,0.0065,0.0,0.0182,0.0,0.0994,0.0,0.0106,0.0925,0.0,0.0,0.0,0.0,0.0391,0.0396,0.1969,0.0223,20948.0,0.8059,0.0735,0.0277,0.0285,0.0025,0.0,0.028,0.0151,0.0188,,,,353000,The University of Tennessee-Knoxville,Knoxville,TN,www.tennessee.edu,4,35.9551,-83.9297
3665,1,0.7668,,,,,,,6933.0,,0.0707,0.0233,0.0,0.0,0.0321,0.0,0.0096,0.0,0.1221,0.0169,0.0,0.0112,0.0281,0.0,0.012,0.0,0.0,0.0418,0.0024,0.0,0.1261,0.0876,0.0,0.0,0.0233,0.0,0.0305,0.0209,0.0297,0.0241,0.0,0.0,0.0,0.0,0.0337,0.0586,0.1751,0.0201,6554.0,0.7601,0.1688,0.0214,0.0038,0.0026,0.0,0.0174,0.0259,0.0,,,,353100,The University of Tennessee-Martin,Martin,TN,www.utm.edu,4,36.3403,-88.8642
3666,3,,,,,,,,,25922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7302,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1587,0.0,0.0,180.0,0.9833,0.0111,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,,,,743900,Fountainhead College of Technology,Knoxville,TN,www.fountainheadcollege.edu,3,36.0283,-83.9221
3667,3,,,,,,,,,10813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.9653,0.0116,0.0058,0.0116,0.0,0.0058,0.0,0.0,0.0,,,,956700,Tennessee School of Beauty of Knoxville Inc,Knoxville,TN,www.tennesseeschoolofbeauty.com,1,35.9755,-83.9958
3668,1,,,,,,,,9571.0,,0.0103,0.0,0.0,0.0047,0.0514,0.0,0.0131,0.0,0.1401,0.0411,0.0093,0.0019,0.0299,0.0,0.0159,0.0103,0.0,0.0401,0.0037,0.0,0.0,0.028,0.0,0.0,0.0168,0.0,0.0607,0.0551,0.0131,0.0355,0.0,0.0,0.0,0.0,0.028,0.267,0.1195,0.0047,6669.0,0.1655,0.7731,0.0138,0.0135,0.0016,0.0,0.0,0.0238,0.0085,,,,352200,Tennessee State University,Nashville,TN,www.tnstate.edu,4,36.169,-86.8294
3669,1,0.9316,450.0,600.0,470.0,650.0,,,11321.0,,0.031,0.0234,0.0,0.0,0.0152,0.0,0.0212,0.0,0.206,0.125,0.0212,0.0065,0.0326,0.0,0.0098,0.0717,0.0,0.0364,0.0065,0.0,0.0043,0.0505,0.0,0.0,0.0293,0.0,0.0212,0.0,0.0,0.0582,0.0,0.0,0.0,0.0,0.0212,0.0538,0.1467,0.0082,9827.0,0.8229,0.0371,0.024,0.012,0.0018,0.0004,0.023,0.0747,0.004,,,,352300,Tennessee Technological University,Cookeville,TN,www.tntech.edu,4,36.1747,-85.504
3670,2,0.7843,380.0,480.0,400.0,530.0,380.0,480.0,,15003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952,0.0,0.0,0.0794,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.127,0.0,0.0,0.2381,0.0,0.0,0.2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063,0.0317,704.0,0.6094,0.2642,0.0398,0.0028,0.0199,0.0,0.0355,0.0284,0.0,,,,352400,Tennessee Temple University,Chattanooga,TN,www.tntemple.edu,4,35.0325,-85.2774
3671,2,0.772,480.0,590.0,450.0,570.0,,,,16904.0,0.0,0.0,0.0,0.0,0.0474,0.0,0.0763,0.0,0.0974,0.0,0.0,0.0,0.0,0.0,0.0053,0.0053,0.0,0.0289,0.0079,0.0,0.0158,0.0211,0.0105,0.0579,0.0079,0.0,0.0237,0.0079,0.0211,0.0,0.0,0.0,0.0,0.0,0.0289,0.0632,0.4579,0.0158,1448.0,0.7079,0.078,0.0325,0.011,0.0097,0.0014,0.0193,0.0104,0.1298,,,,352600,Trevecca Nazarene University,Nashville,TN,www.trevecca.edu,4,36.1421,-86.7536
3672,1,,,,,,,,6658.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.0,0.0083,0.0,0.0656,0.0,0.0199,0.0,0.0,0.3344,0.0,0.0,0.0,0.0,0.3112,0.0,0.0,0.0,0.0,0.0033,0.0,0.0041,0.0,0.0,0.0075,0.0183,0.0266,0.0,0.0,0.1071,0.0788,0.0,5052.0,0.8947,0.0327,0.0176,0.0036,0.0057,0.0,0.0113,0.0016,0.0329,,,,537800,Northeast State Community College,Blountville,TN,www.NortheastState.edu,2,36.4856,-82.4086
3673,2,0.7225,400.0,520.0,440.0,520.0,,,,18222.0,0.0,0.0066,0.0,0.0,0.0175,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0306,0.0,0.0,0.0349,0.0066,0.0,0.0153,0.0568,0.0,0.0,0.0,0.0,0.0306,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0131,0.0066,0.5393,0.0,1844.0,0.833,0.1139,0.0211,0.0043,0.006,0.0,0.0016,0.0201,0.0,,,,352700,Tusculum College,Greeneville,TN,www.tusculum.edu,4,36.1726,-82.7617
3674,2,0.7412,580.0,680.0,520.0,670.0,,,,21779.0,0.0,0.0,0.0,0.0,0.0229,0.0,0.0198,0.0,0.0748,0.0214,0.0,0.0198,0.0046,0.0,0.026,0.0,0.0,0.0427,0.0046,0.0,0.1786,0.0427,0.0412,0.0031,0.0153,0.0,0.058,0.0,0.0672,0.0229,0.0,0.0,0.0,0.0,0.0214,0.2458,0.0534,0.0137,2565.0,0.7236,0.1747,0.0242,0.0121,0.0019,0.0004,0.014,0.014,0.0351,,,,352800,Union University,Jackson,TN,www.uu.edu,4,35.6769,-88.8585
3675,3,,,,,,,,,8695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.9758,0.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3647300,New Concepts School of Cosmetology,Cleveland,TN,newconcepts.doodlekit.com,1,35.1536,-84.8953
3676,2,0.1274,700.0,780.0,710.0,790.0,680.0,770.0,,17340.0,0.0,0.0,0.0,0.0155,0.0239,0.0,0.0179,0.0,0.0466,0.1624,0.0,0.034,0.0054,0.0,0.0346,0.0,0.0,0.0657,0.0179,0.0,0.0967,0.0,0.0185,0.0,0.0203,0.0,0.0478,0.0,0.009,0.3027,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0442,6794.0,0.6057,0.0802,0.0792,0.0848,0.0038,0.0006,0.0489,0.0578,0.039,,,,353500,Vanderbilt University,Nashville,TN,www.vanderbilt.edu,4,36.1444,-86.8049
3677,3,,,,,,,,,10114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.7627,0.2034,0.0169,0.0,0.0169,0.0,0.0,0.0,0.0,,,,2294000,Volunteer Beauty Academy-Dyersburg,Dyersburg,TN,www.volunteerbeauty.com,1,36.0603,-89.3965
3678,1,,,,,,,,9201.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0,0.0232,0.0,0.0,0.0,0.0356,0.0265,0.0,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524,0.0786,0.0,6415.0,0.8025,0.0957,0.0371,0.014,0.002,0.0008,0.0161,0.0058,0.026,,,,991200,Volunteer State Community College,Gallatin,TN,www.volstate.edu,2,36.3636,-86.4973
3679,1,0.9974,,,,,,,4068.0,,0.0021,0.0,0.0,0.0,0.0,0.0,0.0098,0.0041,0.0139,0.0,0.0155,0.0,0.0103,0.0,0.0,0.5291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2898,0.0387,0.0,4789.0,0.9211,0.0248,0.0226,0.0067,0.0021,0.0002,0.0169,0.0048,0.0008,,,,886300,Walters State Community College,Morristown,TN,www.ws.edu,2,36.2139,-83.2622
3680,3,,,,,,,,,12577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415,0.068,0.0,212.0,0.467,0.5236,0.0047,0.0,0.0,0.0,0.0047,0.0,0.0,,,,494700,West Tennessee Business College,Jackson,TN,www.wtbc.edu,2,35.6359,-88.8489
3681,2,,,,,,,,,11256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,219.0,0.484,0.5068,0.0046,0.0,0.0046,0.0,0.0,0.0,0.0,,,,1155300,William Moore College of Technology,Memphis,TN,www.williamrmoore.org,2,35.1449,-90.0202
3682,2,0.4894,470.0,580.0,490.0,600.0,450.0,560.0,,24106.0,0.0098,0.0113,0.0042,0.0,0.0731,0.0,0.0295,0.0,0.0999,0.0,0.0,0.0028,0.0675,0.0,0.0267,0.0,0.0,0.0605,0.0042,0.0,0.0647,0.038,0.0,0.0155,0.0056,0.0,0.0534,0.0141,0.0225,0.0295,0.0,0.0,0.0,0.0,0.052,0.083,0.218,0.0141,3647.0,0.7069,0.076,0.1206,0.0099,0.0036,0.0005,0.0373,0.0417,0.0036,,,,353700,Abilene Christian University,Abilene,TX,www.acu.edu,4,32.4692,-99.7095
3683,1,,,,,,,,7436.0,,0.0,0.0,0.0,0.0,0.012,0.0,0.034,0.03,0.028,0.0,0.044,0.0,0.007,0.062,0.0,0.202,0.0,0.001,0.005,0.0,0.0,0.001,0.0,0.0,0.001,0.094,0.012,0.068,0.0,0.003,0.0,0.018,0.0,0.0,0.011,0.292,0.075,0.0,4227.0,0.5238,0.0958,0.3104,0.0416,0.005,0.0033,0.0,0.0,0.0201,,,,353900,Alvin Community College,Alvin,TX,www.alvincollege.edu,2,29.3966,-95.2411
3684,1,,,,,,,,5882.0,,0.0,0.0,0.0,0.0,0.0079,0.0037,0.0374,0.0189,0.0521,0.0095,0.0721,0.0063,0.0158,0.0121,0.0032,0.08,0.0,0.0037,0.0016,0.0,0.0,0.0016,0.0016,0.0,0.0016,0.0,0.0179,0.0468,0.01,0.0026,0.0,0.0784,0.0132,0.0,0.0216,0.28,0.2005,0.0,10009.0,0.5368,0.0484,0.3622,0.0292,0.0128,0.0,0.0001,0.0,0.0106,,,,354000,Amarillo College,Amarillo,TX,www.actx.edu,2,35.1884,-101.8471
3685,3,,,,,,,,,31628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9655,0.0345,0.0,81.0,0.3827,0.0494,0.5309,0.0123,0.0,0.0,0.0247,0.0,0.0,,,,2136800,American Commercial College-San Angelo,San Angelo,TX,www.americancommercialcollege.com,1,31.4227,-100.4638
3686,3,,,,,,,,,21046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409,0.6591,0.0,23.0,0.087,0.0435,0.8696,0.0,0.0,0.0,0.0,0.0,0.0,,,,1005900,American Commercial College-Odessa,Odessa,TX,americancommercialcollege.com,1,31.8626,-102.3453
3687,1,,,,,,,,5573.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0,0.0184,0.0,0.0666,0.0,0.0439,0.0071,0.0,0.1657,0.0,0.0014,0.0014,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.1246,0.0269,0.0,0.0,0.0312,0.0439,0.0,0.0127,0.3569,0.0737,0.0,4203.0,0.5884,0.1701,0.1968,0.0095,0.0069,0.0019,0.0255,0.001,0.0,,,,666100,Angelina College,Lufkin,TX,www.angelina.edu,2,31.2874,-94.7316
3688,1,0.8049,420.0,520.0,440.0,540.0,,,12716.0,,0.0531,0.0056,0.0,0.0,0.0447,0.0,0.0177,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0214,0.0,0.0,0.0512,0.0149,0.0,0.1192,0.0456,0.0,0.0,0.027,0.0,0.0577,0.0335,0.0326,0.0317,0.0,0.0,0.0,0.0,0.0326,0.2616,0.1099,0.0317,5430.0,0.5451,0.0818,0.305,0.0101,0.0048,0.0007,0.0227,0.0287,0.0011,,,,354100,Angelo State University,San Angelo,TX,www.angelo.edu,4,31.4415,-100.4665
3689,2,,,,,,,,,13102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.7,0.1826,0.1,0.0,0.0087,0.0,0.0,0.0043,0.0043,,,,2081400,Arlington Baptist College,Arlington,TX,arlingtonbaptistcollege.edu,4,32.7395,-97.1557
3690,3,,,,,,,,,20234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.0,235.0,0.3745,0.2979,0.3191,0.0085,0.0,0.0,0.0,0.0,0.0,,,,2521200,Arlington Career Institute,Grand Prairie,TX,www.arlingtonci.com,1,32.7724,-97.0528
3691,3,,,,,,,,,26501.0,0.0,0.0,0.0,0.0,0.0,0.0394,0.1105,0.4596,0.0,0.0,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136,0.0,0.0611,0.0,2300.0,0.2043,0.1826,0.3265,0.0365,0.0057,0.0022,0.0087,0.0,0.2335,,,,2117100,The Art Institute of Houston,Houston,TX,www.aih.aii.edu,3,29.7299,-95.4457
3692,2,0.5861,540.0,660.0,560.0,670.0,520.0,630.0,,24019.0,0.0,0.0197,0.0,0.0197,0.0562,0.0,0.0225,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0562,0.0,0.0,0.0871,0.0253,0.0,0.0674,0.0,0.0169,0.0,0.0225,0.0,0.1657,0.0,0.0,0.1292,0.0,0.0,0.0,0.0,0.0393,0.0,0.1348,0.0787,1206.0,0.5779,0.0605,0.1567,0.1476,0.0149,0.0008,0.0091,0.0265,0.0058,,,,354300,Austin College,Sherman,TX,www.austincollege.edu,4,33.6463,-96.5988
3693,1,,,,,,,,9610.0,,0.0,0.0,0.0,0.0,0.0144,0.0172,0.0353,0.0096,0.0369,0.01,0.0609,0.0361,0.0108,0.0088,0.0188,0.0341,0.0,0.0072,0.0044,0.0,0.0,0.0032,0.0012,0.0,0.0072,0.008,0.0112,0.0761,0.0092,0.0188,0.0148,0.0308,0.0304,0.0,0.0521,0.2584,0.1671,0.0068,32715.0,0.4551,0.0827,0.3029,0.0468,0.0078,0.0019,0.0195,0.0305,0.0527,,,,1201500,Austin Community College District,Austin,TX,www.austincc.edu,2,30.3335,-97.6817
3694,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354400,Austin Presbyterian Theological Seminary,Austin,TX,www.austinseminary.edu,4,30.2926,-97.7378
3695,3,,,,,,,,,8213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.4605,0.0132,0.5263,0.0,0.0,0.0,0.0,0.0,0.0,,,,1226800,Baldwin Beauty School-South Austin,Austin,TX,baldwinbeautyschools.com,1,30.2417,-97.7831
3696,3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,444.0,0.4279,0.0563,0.4257,0.0428,0.0113,0.018,0.018,0.0,0.0,,,,660600,Baptist Health System School of Health Professions,San Antonio,TX,www.bshp.edu,2,29.5173,-98.5686
